1.1,1.2,1.3,1.4,4.1,4.2,4.3,4.4,6.1,6.2,6.3,6.4,7.1,7.2,7.3,7.4,8.1,8.2,8.3,8.4,9.1,9.2,9.3,9.4,N: Number Of Imputations,T: Protein.Group,T: Protein.Names,T: Genes,T: First.Protein.Description
12.4288,12.5827,12.1377,12.5346,12.0948,12.3323,12.4814,12.6044,12.1998,10.896,11.0361,10.9888,12.3989,12.0922,11.8543,12.524,12.1271,11.1066,11.5741,10.8496,11.9131,11.771,11.5835,11.6275,1,A2A8L5,PTPRF_MOUSE,Ptprf,Receptor-type tyrosine-protein phosphatase F
14.1495,14.4791,15.0884,14.2926,14.925,14.8526,14.4105,14.7976,14.5475,14.5245,14.6237,14.4259,14.6875,15.0926,14.3879,14.4245,14.7694,15.564,15.5792,15.8163,14.662,15.2271,15.3621,15.4711,0,A2A8U2,TM201_MOUSE,Tmem201,Transmembrane protein 201
16.4201,16.2963,16.1209,16.2709,16.3991,16.5717,16.5325,16.663,15.6965,15.8943,16.0328,15.9941,16.5897,16.3504,16.4108,16.3324,16.5367,16.053,16.3578,16.1,16.313,16.4301,16.108,15.948,0,A2A8Z1,OSBL9_MOUSE,Osbpl9,Oxysterol-binding protein-related protein 9
13.7361,13.7178,13.5717,13.7482,13.888,14.2616,13.9775,14.278,13.7388,13.6251,13.8034,13.6838,14.2092,13.6933,13.9236,14.1148,14.0293,13.9888,13.6113,13.8108,13.6947,13.4927,13.8578,13.836,0,A2A9C3,SZT2_MOUSE,Szt2,KICSTOR complex protein SZT2
13.6229,13.5665,13.1302,13.4851,13.6453,14.0267,13.8008,13.871,11.4743,13.654,13.4997,13.4315,13.8211,13.7524,13.9726,13.8687,13.6289,12.8339,13.0761,13.1272,13.9051,13.6834,12.9619,13.0637,1,A2AAE1,K1109_MOUSE,Kiaa1109,Transmembrane protein KIAA1109
16.0011,15.9874,16.2719,15.9529,16.6429,16.3934,16.4615,16.2729,16.5863,16.5109,16.6008,16.6665,16.4395,16.6158,16.4876,16.3833,16.5826,16.8106,17.0431,16.8448,16.6503,16.7954,16.8203,16.3374,0,A2AAY5,SPD2B_MOUSE,Sh3pxd2b,SH3 and PX domain-containing protein 2B
13.2388,13.3932,13.5486,13.5414,13.8197,13.4998,13.6127,13.5616,12.0847,13.3239,13.0653,13.0823,14.0692,13.8953,13.7208,13.5525,13.9024,13.5777,13.811,13.5841,13.667,13.6027,13.8936,13.1669,1,A2AB59,RHG27_MOUSE,Arhgap27,Rho GTPase-activating protein 27
14.1984,14.264,14.1442,14.2965,14.6162,14.3692,14.5102,14.4076,13.9158,14.3587,14.4131,14.3969,14.5116,14.1335,14.2681,14.4633,14.3632,13.8061,13.7678,14.0548,14.3072,14.1046,13.8514,13.5172,0,A2ABV5,MED14_MOUSE,Med14,Mediator of RNA polymerase II transcription subunit 14
12.1049,12.4761,12.7288,12.4915,11.9179,11.8586,11.9968,12.0225,12.2369,12.298,12.2513,12.3723,11.8082,12.6308,12.6549,11.9561,12.2862,11.8868,12.3585,12.3624,12.341,11.9118,12.3522,10.5369,2,A2ADA5,PUSL1_MOUSE,Pusl1,tRNA pseudouridine synthase-like 1
16.535,16.1478,16.6596,16.4145,16.2865,16.278,16.4184,16.2467,16.2931,16.4285,16.3884,16.5094,16.537,16.3716,16.2989,16.3545,16.3548,16.4952,16.3166,16.473,16.2009,16.3955,16.6581,16.4119,0,A2ADY9,DDI2_MOUSE,Ddi2,Protein DDI1 homolog 2
14.9061,14.99,14.8912,14.8244,14.8012,15.0017,14.871,14.8264,14.7016,15.0597,14.9441,14.849,15.0145,14.8266,14.8272,14.754,14.978,14.6288,14.6137,14.8509,14.7405,14.8152,14.7082,14.7763,0,A2AF47,DOC11_MOUSE,Dock11,Dedicator of cytokinesis protein 11
11.1011,11.3075,10.7154,10.8605,10.2914,10.3292,9.69851,9.73852,11.5976,12.1482,12.0534,11.2713,10.6723,9.94609,10.6239,10.0759,9.5979,10.6612,11.0253,12.3003,9.33989,9.8307,10.2636,9.99829,10,A2AG50,MA7D2_MOUSE,Map7d2,MAP7 domain-containing protein 2
11.8886,11.3272,11.0811,11.8323,12.1951,12.2471,11.9331,12.1343,10.86,11.6372,11.3892,12.0315,12.9453,11.6736,11.2987,12.4279,12.1423,10.3287,11.5916,10.8732,11.3607,10.8085,11.4723,10.4763,5,A2AG58,BCLA3_MOUSE,Bclaf3,BCLAF1 and THRAP3 family member 3
15.0183,14.6544,14.4027,14.7623,14.769,14.9622,14.8052,15.0333,14.4505,14.7331,14.8508,14.9011,15.0372,14.665,14.5386,14.8387,14.7161,14.0972,14.1524,14.1364,14.7204,14.2459,14.3483,14.1685,0,A2AGH6,MED12_MOUSE,Med12,Mediator of RNA polymerase II transcription subunit 12
17.5077,17.4589,17.5091,17.4427,17.3899,17.4171,17.4213,17.3916,17.7024,17.5458,17.4966,17.4807,17.3888,17.3992,17.4536,17.364,17.3143,17.3069,17.3819,17.3116,17.3153,17.4254,17.4138,17.4907,0,A2AGT5,CKAP5_MOUSE,Ckap5,Cytoskeleton-associated protein 5
12.5921,12.6547,12.4913,12.7508,13.0134,13.0169,12.7682,13.0148,12.3967,12.6606,12.5473,12.4993,13.1531,12.743,12.7033,12.8402,12.9472,13.0595,12.5011,12.0712,12.7195,12.3779,12.4135,11.7222,1,A2AH22,AMRA1_MOUSE,Ambra1,Activating molecule in BECN1-regulated autophagy protein 1
15.1088,14.7141,14.5703,14.8741,14.931,14.9695,14.9516,15.15,14.3088,14.6124,14.6018,14.672,15.138,14.8933,14.847,15.0818,14.9596,14.6001,14.7135,14.508,14.8728,14.7767,14.7601,14.5384,0,A2AHC3,CAMP1_MOUSE,Camsap1,Calmodulin-regulated spectrin-associated protein 1
11.5502,11.3482,11.1181,11.5579,11.9877,12.0739,12.2833,12.2787,11.5835,11.7443,11.7958,11.5806,12.544,11.7105,12.2545,12.3252,12.1482,10.9428,11.1864,11.0645,11.9818,11.7579,10.9302,11.178,1,A2AHG0,LZTS3_MOUSE,Lzts3,Leucine zipper putative tumor suppressor 3
14.9069,14.8533,15.3488,14.6063,14.8874,14.4629,14.3533,14.5916,11.7391,14.8771,14.9751,14.4381,14.5265,14.7859,14.7935,14.1609,14.3802,15.0407,15.0047,15.1765,14.6554,15.1117,14.9376,15.0886,1,A2AI05,NDOR1_MOUSE,Ndor1,NADPH-dependent diflavin oxidoreductase 1
13.0995,13.0505,13.0727,12.9747,12.6947,12.9837,13.1246,13.0227,12.1097,12.7338,12.5484,12.334,13.3991,12.9253,12.9738,13.1789,13.2278,12.4099,12.285,12.2395,12.8018,12.8266,12.3179,11.9374,0,A2AI08,TPRN_MOUSE,Tprn,Taperin
13.6636,13.9894,13.5665,13.9035,14.4983,14.0552,14.2211,14.3195,13.6356,13.7941,13.7408,13.7489,14.1979,14.0109,14.2441,14.1574,14.1224,13.3704,13.6178,13.382,14.1173,14.0796,13.8321,13.0374,0,A2AIG8,1A1L1_MOUSE,Accs,1-aminocyclopropane-1-carboxylate synthase-like protein 1
12.6609,11.9928,12.0963,12.1727,12.1219,10.6961,12.1822,11.1082,10.6042,12.2384,11.9398,12.0905,11.2894,12.5108,12.5802,12.521,12.8185,12.3632,12.3523,12.3048,12.2126,12.6278,11.9678,12.791,1,A2AIL4,NDUF6_MOUSE,Ndufaf6,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6"
14.7952,14.6949,14.7977,14.9613,15.0717,14.7649,14.9153,14.9485,14.0548,14.8556,15.0308,14.7377,14.6835,14.814,14.8234,14.7696,14.9027,14.6226,14.4277,14.5372,14.5666,14.6681,14.6793,14.2439,0,A2AIV2,VIR_MOUSE,Virma,Protein virilizer homolog
13.0481,12.9874,13.0347,12.6762,12.8037,13.1212,13.423,12.4868,12.2145,12.4862,11.9578,12.0047,13.3662,12.5356,12.914,13.1604,12.9778,11.5592,12.6066,11.1803,13.2872,11.774,12.8361,9.95889,2,A2AIW0,ENTR1_MOUSE,Entr1,Endosome-associated-trafficking regulator 1
14.4233,14.6924,14.4231,14.6208,14.6051,14.5693,14.4315,14.4464,14.7368,14.7681,14.7979,14.8071,14.6918,14.5762,14.6518,14.556,14.4897,14.345,14.3356,14.3751,14.5098,14.5463,14.3727,14.4055,0,A2AJ15,MA1B1_MOUSE,Man1b1,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase"
13.7857,14.3663,14.2096,13.8793,14.5151,14.2654,14.1146,14.1561,13.4765,13.8101,13.948,13.9653,14.3223,14.5456,14.2528,14.0044,14.3972,13.5352,13.8501,14.2868,14.2449,14.4601,14.4379,13.7166,0,A2AJ88,PLPL7_MOUSE,Pnpla7,Patatin-like phospholipase domain-containing protein 7
17.2618,17.4243,17.4738,17.349,17.064,16.9621,17.2188,16.9893,17.6749,17.0806,17.247,17.2793,17.4131,17.1942,17.2088,16.8632,17.2301,17.2851,17.385,17.3586,17.1529,17.3023,17.2114,17.3419,0,A2AJI0,MA7D1_MOUSE,Map7d1,MAP7 domain-containing protein 1
12.6222,12.6839,12.0809,12.5702,12.6042,12.654,12.499,12.7227,11.0199,13.1753,13.265,13.23,12.514,12.3923,12.4424,12.619,12.4825,12.0946,11.5749,11.9837,12.6654,12.1507,10.7613,12.0641,2,A2AJL3,FGGY_MOUSE,Fggy,FGGY carbohydrate kinase domain-containing protein
12.7617,13.0111,13.5022,13.1294,13.2746,12.4515,12.7255,12.3331,12.8005,13.3073,13.2675,13.2948,13.0536,13.0504,13.1822,13.026,13.2898,13.1208,13.0544,13.2299,13.188,13.0105,13.2256,12.8622,0,A2AJQ3,D19L4_MOUSE,Dpy19l4,Probable C-mannosyltransferase DPY19L4
13.4805,13.8165,13.6382,13.7527,13.6179,14.1602,13.2954,13.4432,11.3218,13.8132,14.068,13.9757,13.6733,13.9208,13.7344,13.3853,13.6874,12.935,13.889,14.6296,14.0382,14.4832,11.8979,9.65746,3,A2AJT4,PNISR_MOUSE,Pnisr,Arginine/serine-rich protein PNISR
15.2507,14.9179,15.2206,14.8281,15.1142,14.8861,15.1987,14.7672,14.6002,14.9215,14.7338,15.041,14.8712,15.3583,14.636,14.831,15.004,14.4396,14.1858,14.6147,15.2743,14.4977,14.847,14.3206,0,A2AKB9,DCA10_MOUSE,Dcaf10,DDB1- and CUL4-associated factor 10
16.4366,16.3909,16.1713,16.3801,16.1769,16.3478,16.2764,16.3741,16.07,16.6156,16.4779,16.3698,16.148,16.1903,16.2464,16.0822,16.1056,15.9138,15.8427,15.9464,16.1108,16.2738,16.034,16.1894,0,A2AKG8,FOCAD_MOUSE,Focad,Focadhesin
12.5238,12.6454,12.7088,12.5859,12.4372,13.0958,12.0576,12.5276,11.6915,12.155,12.9385,12.8001,13.143,12.3946,12.6546,12.5552,12.2789,11.809,11.8358,10.8429,12.213,12.8193,11.7808,11.7109,2,A2AKM2,HACD4_MOUSE,Hacd4,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 4
13.0193,11.9908,11.3943,12.9128,12.633,12.8357,12.6852,12.93,11.1613,12.5612,13.1289,12.3819,12.9335,12.0946,12.4474,12.187,12.5634,12.0784,10.499,10.882,12.2101,12.1011,11.8134,11.2173,1,A2AKQ0,S35D1_MOUSE,Slc35d1,UDP-glucuronic acid/UDP-N-acetylgalactosamine transporter
14.3797,14.6058,14.6605,14.1743,14.3979,14.4988,14.2669,14.3817,11.0559,14.147,14.0726,14.3426,14.3887,14.183,14.221,14.2809,14.2828,13.6012,14.3381,13.8642,14.191,14.3207,14.1172,13.7467,1,A2AKX3,SETX_MOUSE,Setx,Probable helicase senataxin
11.7157,10.9651,10.3212,11.1882,11.2908,11.1772,10.7095,11.4006,12.3582,10.6676,11.0874,10.1666,10.9356,10.6528,10.6447,10.7825,10.6697,11.2328,10.6609,11.4572,10.8298,11.1616,11.0172,10.2761,3,A2ALK8,PTN3_MOUSE,Ptpn3,Tyrosine-protein phosphatase non-receptor type 3
14.4192,14.3395,14.1717,14.2806,14.0506,14.2635,14.1221,14.3358,13.7046,14.2398,14.1381,14.0123,14.5678,13.9632,14.4304,14.2024,14.5594,14.1412,13.92,14.104,14.3708,14.2542,14.0952,14.0986,0,A2ALS5,RPGP1_MOUSE,Rap1gap,Rap1 GTPase-activating protein 1
13.5341,13.1073,13.1761,13.3818,12.5967,12.6725,12.7022,12.8585,12.7611,11.8199,11.7518,11.9937,13.313,12.8021,12.4524,12.6971,12.791,11.9569,12.0363,12.2331,12.5304,12.3585,12.7435,12.1086,1,A2ALU4,SHRM2_MOUSE,Shroom2,Protein Shroom2
15.1306,15.0532,15.544,14.6389,15.371,14.6589,14.9521,14.4959,15.7982,15.5749,15.4395,15.6158,14.5506,15.3633,15.18,14.4916,14.9379,15.295,15.4206,15.4136,15.4254,15.3293,15.5142,15.7119,0,A2ALW5,DJC25_MOUSE,Dnajc25,DnaJ homolog subfamily C member 25
11.9714,10.8366,11.6896,11.7291,11.462,11.9257,12.1687,11.8037,11.5918,11.9544,12.2315,12.0117,11.4391,11.4726,11.8152,12.0135,11.5399,10.932,10.7686,11.4627,11.5688,11.588,9.91658,11.3807,3,A2AM05,CNTLN_MOUSE,Cntln,Centlein
13.0185,12.5773,12.5366,12.2287,12.905,12.2926,12.2545,12.29,10.7235,11.7088,12.4053,12.7212,12.0033,12.6878,12.6423,12.3936,13.1522,12.5813,11.1181,10.7722,11.8579,12.4923,11.4882,11.255,7,A2AM29,AF9_MOUSE,Mllt3,Protein AF-9
15.6399,15.7152,16.001,15.9248,15.6062,15.6966,15.7979,15.6853,15.1659,15.0471,14.6956,14.6951,16.0037,15.842,15.7023,15.6041,16.0333,15.96,15.7413,15.9317,15.5675,15.7652,15.8142,15.807,0,A2AMM0,CAVN4_MOUSE,Cavin4,Caveolae-associated protein 4
17.3863,17.452,17.4393,17.4007,17.3016,17.2842,17.308,17.196,17.4792,17.386,17.4373,17.3888,17.3007,17.2815,17.333,17.2112,17.3395,17.1652,17.2423,17.2876,17.1719,17.2929,17.1933,17.3221,0,A2AN08,UBR4_MOUSE,Ubr4,E3 ubiquitin-protein ligase UBR4
13.7952,13.8474,13.2979,13.9388,13.4238,13.586,13.4971,13.4899,13.4073,14.0456,13.9477,14.0937,13.0323,13.0368,12.8951,13.1496,12.7982,12.5742,12.4078,12.2388,12.8486,12.992,12.5483,12.5342,0,A2APB8,TPX2_MOUSE,Tpx2,Targeting protein for Xklp2
12.2772,12.4012,13.2411,12.2157,13.3739,12.6294,12.9593,12.7894,11.8873,12.6823,12.341,12.6157,12.8792,13.6218,12.5362,13.2115,12.9308,11.8826,13.3428,12.4601,13.4593,13.4675,13.478,12.1773,5,A2APT9,KLD7A_MOUSE,Klhdc7a,Kelch domain-containing protein 7A
13.6613,13.6175,13.3403,13.7304,13.6284,13.5986,13.6167,13.5369,13.212,14.0975,14.0008,14.0672,13.7964,13.2682,13.4915,13.3736,13.5351,13.1293,12.5266,13.0157,13.5682,13.4366,13.5163,13.0304,0,A2APV2,FMNL2_MOUSE,Fmnl2,Formin-like protein 2
13.5134,13.9068,14.0699,13.7501,13.4556,13.6657,13.7129,13.6726,14.1101,13.4802,13.2226,13.2446,13.956,13.5972,13.7212,13.5047,13.4973,13.5203,13.6699,13.473,13.6006,13.8628,13.7439,13.6186,0,A2APY7,NDUF5_MOUSE,Ndufaf5,"Arginine-hydroxylase NDUFAF5, mitochondrial"
17.5603,17.1609,17.4365,17.1883,17.001,18.2266,18.6876,18.5064,12.8422,15.8379,15.8301,15.9431,17.1799,16.4712,16.3649,16.7907,16.8967,16.9723,16.0758,16.4025,17.3114,16.6696,16.3534,16.8449,1,A2AQ07,TBB1_MOUSE,Tubb1,Tubulin beta-1 chain
13.4851,13.8187,14.2633,13.8506,13.7762,13.1547,13.6757,13.1398,14.4112,14.1141,13.9826,14.1711,13.3297,14.1452,13.9329,13.5884,13.838,13.908,14.0911,14.0188,14.1176,13.8481,14.4116,14.1457,0,A2AQ19,RTF1_MOUSE,Rtf1,RNA polymerase-associated protein RTF1 homolog
14.8538,14.8701,14.5543,14.8086,15.1147,14.9926,15.0323,14.7651,14.8086,14.9975,15.088,15.1027,15.1505,15.0248,14.9819,15.0126,15.0088,15.0138,15.0549,15.1055,14.852,14.6371,14.7608,14.7298,0,A2AR02,PPIG_MOUSE,Ppig,Peptidyl-prolyl cis-trans isomerase G
11.8932,11.4783,10.8401,11.4964,11.8488,11.7219,11.4011,11.8822,10.6931,11.6301,12.0579,11.9831,11.0055,11.3609,11.633,11.5077,11.1234,11.5065,10.6443,11.0463,11.4427,12.073,11.8104,11.2209,3,A2ARI4,LGR4_MOUSE,Lgr4,Leucine-rich repeat-containing G-protein coupled receptor 4
12.9304,12.5957,12.8002,12.672,12.7042,12.7742,12.7913,12.9685,11.5486,12.6607,12.3741,12.4411,13.1746,12.6982,12.8637,12.8046,12.9926,12.5962,11.9991,12.3327,12.7121,12.7435,12.5146,12.4355,1,A2ARP1,VIP1_MOUSE,Ppip5k1,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1
15.754,16.0033,15.8139,15.9708,15.6381,15.7145,15.8053,15.8466,15.3561,15.3509,15.6634,15.6754,15.864,15.5638,15.4225,15.7001,15.7742,14.8971,15.0182,15.2489,15.3313,15.4715,15.0875,14.4944,0,A2AS55,ANR16_MOUSE,Ankrd16,Ankyrin repeat domain-containing protein 16
14.0287,13.8914,14.1185,13.9413,13.1601,13.6217,13.2753,13.1682,13.7038,14.35,14.4083,14.3302,13.9444,13.462,13.7342,13.4529,13.6192,13.2051,13.0347,13.2367,13.2479,13.426,13.3942,13.0769,0,A2ASQ1,AGRIN_MOUSE,Agrn,Agrin
13.268,13.1815,12.7248,13.1678,13.3731,13.2862,13.1326,13.1576,10.2275,12.7656,12.6468,12.9,13.57,12.8803,13.0226,13.1724,13.3877,13.1762,13.0152,13.0356,13.1381,13.0151,12.8699,12.8424,1,A2ASZ8,SCMC2_MOUSE,Slc25a25,Calcium-binding mitochondrial carrier protein SCaMC-2
15.5546,15.5454,15.4152,15.5072,15.4969,15.4335,15.5133,15.291,14.6567,15.6549,15.6085,15.6133,15.5426,15.5115,15.5155,15.5214,15.4831,15.215,15.1598,15.2506,15.5478,15.4365,15.3229,15.1623,0,A2AT37,RENT2_MOUSE,Upf2,Regulator of nonsense transcripts 2
13.9508,14.0252,14.1201,14.1093,14.2811,14.5522,14.2532,14.5062,13.1463,13.0511,13.1835,13.2408,14.6142,14.2134,14.1473,14.3735,14.4952,14.3166,14.0205,14.1236,14.0529,14.1886,14.073,14.1873,0,A2ATU0,DHTK1_MOUSE,Dhtkd1,"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial"
14.2367,13.825,13.5496,11.2804,12.3631,12.6503,14.5979,12.875,11.0071,10.422,12.7204,14.2272,13.0076,12.5466,12.672,14.7856,14.2057,12.3631,10.5819,12.0671,14.4117,14.0017,10.6674,10.1027,7,A2AUM9,CE152_MOUSE,Cep152,Centrosomal protein of 152 kDa
14.4199,14.3626,14.1214,14.3742,14.5646,14.5839,14.4539,14.5274,14.1738,14.2579,14.3713,14.354,14.0261,14.1721,14.3742,14.3175,14.0896,14.061,13.7673,14.1681,14.345,14.366,14.1932,14.3067,0,A2AVA0,SVEP1_MOUSE,Svep1,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
11.3355,10.9278,10.8299,10.8752,12.2282,11.802,12.0991,10.9572,11.4957,11.4957,12.5873,11.6184,10.6526,12.1115,11.8257,12.3732,12.4549,11.7703,11.0112,12.3474,12.4172,11.5569,11.439,11.5872,10,A2AVZ9,S43A3_MOUSE,Slc43a3,Solute carrier family 43 member 3
16.229,16.2856,16.373,16.309,16.2263,15.959,16.2003,16.0894,16.0449,16.0193,16.1268,16.1258,16.2673,16.2085,16.2575,16.0731,16.3209,16.2607,16.2763,16.2834,16.1413,16.3615,16.3605,16.3416,0,A2AWA9,RBGP1_MOUSE,Rabgap1,Rab GTPase-activating protein 1
11.7508,11.4767,11.2534,11.3562,11.818,11.8474,11.901,11.8611,11.8578,11.6598,11.4779,11.5823,12.4349,11.4549,11.623,11.6198,11.6693,10.9057,10.9525,11.0136,11.6411,10.8572,10.8384,10.9062,2,A2AWL7,MGAP_MOUSE,Mga,MAX gene-associated protein
13.0298,13.1113,13.0895,12.8749,13.0287,12.7605,12.9766,12.8874,12.9765,13.1296,12.9411,13.0023,12.9363,12.9785,13.2837,12.925,13.124,13.1382,12.8327,12.6878,13.1093,12.9342,13.1891,12.8499,0,A2AWP8,ARGAL_MOUSE,Arhgef10l,Rho guanine nucleotide exchange factor 10-like protein
11.5728,11.0392,10.8059,10.7858,11.3734,12.1528,11.6792,11.8583,10.9388,11.6676,11.4871,11.3843,11.0272,10.6401,11.2747,12.041,10.9902,9.62798,10.6941,10.8875,9.92313,9.1382,10.2574,10.6088,9,A2AWT3,AT7L3_MOUSE,Atxn7l3,Ataxin-7-like protein 3
15.6246,15.5747,15.4095,15.5284,15.3909,15.4012,15.3405,15.5286,15.5728,15.5876,15.5598,15.5408,15.4358,15.5845,15.4502,15.3758,15.3745,15.4763,15.3684,15.5062,15.4461,15.3967,15.4885,15.3461,0,A2BDX3,MOCS3_MOUSE,Mocs3,Adenylyltransferase and sulfurtransferase MOCS3
15.2385,15.2206,15.1529,15.3396,15.1715,15.3885,15.159,15.4715,15.4403,15.6719,15.6045,15.6118,15.4851,14.884,15.0038,15.0609,15.2658,14.7584,15.0285,14.885,15.1233,14.9394,15.0399,15.0296,0,A2BE28,LAS1L_MOUSE,Las1l,Ribosomal biogenesis protein LAS1L
13.9712,14.1996,14.1815,14.2699,14.1765,14.1732,14.2074,14.1033,13.8516,14.1896,14.2037,14.2405,13.9977,14.1569,14.0195,13.9764,14.246,14.0984,14.1216,14.2242,14.3364,14.1747,14.2294,13.8784,0,A2BH40,ARI1A_MOUSE,Arid1a,AT-rich interactive domain-containing protein 1A
13.4347,13.1631,12.9871,13.3022,13.6246,13.6365,13.3999,13.7857,12.4364,13.26,13.1167,13.339,13.3694,13.3329,13.2487,13.4987,13.0572,12.7996,12.5662,12.3695,13.3305,12.9355,12.9506,12.8472,1,A2CG49,KALRN_MOUSE,Kalrn,Kalirin
12.5054,12.1796,11.8248,12.1275,12.4012,12.0133,12.6856,12.6336,11.9119,12.8499,12.3455,12.3295,12.3653,12.3019,12.1967,12.5847,12.0937,11.1807,9.53751,11.7574,12.277,10.9923,11.6616,12.1348,3,A2CG63,ARI4B_MOUSE,Arid4b,AT-rich interactive domain-containing protein 4B
